Date,Visitor,G,Home,G2,Column1,Att.,LOG,Notes
10/1/2009,San Jose Sharks,2,Colorado Avalanche,5,,18007,,
10/2/2009,Philadelphia Flyers,2,Carolina Hurricanes,0,,18680,,
10/2/2009,New York Rangers,2,Pittsburgh Penguins,3,,17132,,
10/3/2009,Carolina Hurricanes,2,Boston Bruins,7,,16592,,
10/3/2009,Ottawa Senators,2,New York Rangers,5,,18200,,
10/6/2009,Ottawa Senators,2,Toronto Maple Leafs,1,,18830,,
10/8/2009,Chicago Blackhawks,2,Detroit Red Wings,3,,20066,,
10/8/2009,Colorado Avalanche,2,Nashville Predators,3,,14797,,
10/9/2009,Florida Panthers,2,Carolina Hurricanes,7,,13597,,
10/10/2009,Washington Capitals,2,Detroit Red Wings,3,,19122,,
10/10/2009,Montreal Canadiens,2,Edmonton Oilers,3,,16839,,
10/10/2009,Atlanta Thrashers,2,Ottawa Senators,4,,19360,,
10/10/2009,Columbus Blue Jackets,2,Phoenix Coyotes,0,,17532,,
10/10/2009,Minnesota Wild,2,San Jose Sharks,4,,17562,,
10/10/2009,Los Angeles Kings,2,St. Louis Blues,1,,19150,,
10/10/2009,Carolina Hurricanes,2,Tampa Bay Lightning,5,,14212,,
10/12/2009,Los Angeles Kings,2,New York Islanders,1,,12145,,
10/12/2009,Toronto Maple Leafs,2,New York Rangers,7,,18200,,
10/12/2009,Florida Panthers,2,Tampa Bay Lightning,3,,14126,,
10/13/2009,Detroit Red Wings,2,Buffalo Sabres,6,,17459,,
10/14/2009,Minnesota Wild,2,Anaheim Ducks,3,,15111,,
10/14/2009,Los Angeles Kings,2,New York Rangers,4,,18200,,
10/15/2009,Los Angeles Kings,2,Detroit Red Wings,5,,17782,,
10/16/2009,Minnesota Wild,2,Edmonton Oilers,5,,16839,,
10/16/2009,Philadelphia Flyers,2,Florida Panthers,4,,15557,,
10/21/2009,Nashville Predators,2,Boston Bruins,3,,16715,,
10/22/2009,San Jose Sharks,2,Tampa Bay Lightning,5,,13343,,
10/24/2009,Edmonton Oilers,2,Calgary Flames,5,,19289,,
10/25/2009,Columbus Blue Jackets,2,Los Angeles Kings,6,,15820,,
10/26/2009,Phoenix Coyotes,2,New York Rangers,5,,18200,,
10/27/2009,Philadelphia Flyers,2,Washington Capitals,4,,18277,,
10/29/2009,New Jersey Devils,2,Boston Bruins,1,,17565,,
10/29/2009,Phoenix Coyotes,2,St. Louis Blues,0,,18087,,
10/29/2009,Ottawa Senators,2,Tampa Bay Lightning,5,,13213,,
10/30/2009,Vancouver Canucks,2,Anaheim Ducks,7,,14756,,
10/30/2009,Montreal Canadiens,2,Chicago Blackhawks,3,,20807,,
10/30/2009,New York Rangers,2,Minnesota Wild,3,,18106,,
10/31/2009,Dallas Stars,2,Nashville Predators,4,,12520,,
10/31/2009,Minnesota Wild,2,Pittsburgh Penguins,1,,16960,,
11/2/2009,Tampa Bay Lightning,2,Philadelphia Flyers,6,,18667,,
11/4/2009,Washington Capitals,2,New Jersey Devils,3,,13498,,
11/5/2009,Pittsburgh Penguins,2,Los Angeles Kings,5,,18118,,
11/7/2009,Buffalo Sabres,2,Boston Bruins,4,,17565,,
11/7/2009,Carolina Hurricanes,2,Columbus Blue Jackets,3,,14850,,
11/7/2009,Dallas Stars,2,Minnesota Wild,3,,18558,,
11/13/2009,Toronto Maple Leafs,2,Chicago Blackhawks,3,,21036,,
11/14/2009,Washington Capitals,2,New Jersey Devils,5,,16521,,
11/14/2009,Dallas Stars,2,Phoenix Coyotes,3,,11319,,
11/15/2009,Edmonton Oilers,2,Atlanta Thrashers,3,,11091,,
11/16/2009,New Jersey Devils,2,Philadelphia Flyers,3,,19673,,
11/16/2009,Anaheim Ducks,2,Pittsburgh Penguins,5,,17052,,
11/17/2009,Toronto Maple Leafs,2,Ottawa Senators,3,,17406,,
11/19/2009,Pittsburgh Penguins,2,Ottawa Senators,6,,17039,,
11/20/2009,New York Islanders,2,Minnesota Wild,3,,18114,,
11/20/2009,Colorado Avalanche,2,Vancouver Canucks,5,,18810,,
11/25/2009,Carolina Hurricanes,2,Anaheim Ducks,3,,14766,,
11/25/2009,Atlanta Thrashers,2,Detroit Red Wings,0,,19751,,
11/25/2009,Philadelphia Flyers,2,New York Islanders,1,,12687,,
11/27/2009,Pittsburgh Penguins,2,New York Islanders,3,,15262,,
11/27/2009,Dallas Stars,2,Phoenix Coyotes,5,,10691,,
11/30/2009,St. Louis Blues,2,Columbus Blue Jackets,5,,12391,,
12/1/2009,Ottawa Senators,2,San Jose Sharks,5,,17562,,
12/3/2009,Montreal Canadiens,2,Buffalo Sabres,6,,18690,,
12/3/2009,Florida Panthers,2,Washington Capitals,6,,18277,,
12/4/2009,Tampa Bay Lightning,2,New Jersey Devils,3,,15336,,
12/5/2009,Toronto Maple Leafs,2,Boston Bruins,7,,17565,,
12/5/2009,New York Rangers,2,Buffalo Sabres,1,,18301,,
12/5/2009,Ottawa Senators,2,Phoenix Coyotes,3,,8642,,
12/5/2009,Calgary Flames,2,San Jose Sharks,1,,17562,,
12/7/2009,Atlanta Thrashers,2,Toronto Maple Leafs,5,,19050,,
12/8/2009,Vancouver Canucks,2,Nashville Predators,4,,12565,,
12/8/2009,New York Islanders,2,Philadelphia Flyers,6,,19330,,
12/9/2009,Carolina Hurricanes,2,New Jersey Devils,4,,12013,,
12/9/2009,New York Islanders,2,Toronto Maple Leafs,3,,19102,,
12/10/2009,Toronto Maple Leafs,2,Boston Bruins,5,,17565,,
12/10/2009,Ottawa Senators,2,Philadelphia Flyers,0,,19706,,
12/10/2009,Atlanta Thrashers,2,Vancouver Canucks,4,,18810,,
12/12/2009,Carolina Hurricanes,2,Ottawa Senators,4,,16229,,
12/13/2009,Calgary Flames,2,Colorado Avalanche,3,,11448,,
12/14/2009,Phoenix Coyotes,2,Detroit Red Wings,3,,18795,,
12/14/2009,Ottawa Senators,2,Toronto Maple Leafs,3,,19315,,
12/16/2009,New York Islanders,2,New York Rangers,1,,18200,,
12/18/2009,Toronto Maple Leafs,2,Buffalo Sabres,5,,18159,,
12/18/2009,Ottawa Senators,2,New Jersey Devils,4,,13728,,
12/18/2009,Washington Capitals,2,Vancouver Canucks,3,,18810,,
12/19/2009,Phoenix Coyotes,2,Anaheim Ducks,4,,15107,,
12/19/2009,Florida Panthers,2,Carolina Hurricanes,3,,12758,,
12/19/2009,Columbus Blue Jackets,2,Colorado Avalanche,5,,11782,,
12/19/2009,New York Rangers,2,Philadelphia Flyers,1,,19637,,
12/21/2009,Boston Bruins,2,Ottawa Senators,0,,19865,,
12/21/2009,Columbus Blue Jackets,2,Phoenix Coyotes,5,,9348,,
12/23/2009,Ottawa Senators,2,Pittsburgh Penguins,8,,17132,,
12/23/2009,Buffalo Sabres,2,Washington Capitals,5,,18277,,
12/26/2009,Los Angeles Kings,2,Phoenix Coyotes,3,,16131,,
12/26/2009,Anaheim Ducks,2,San Jose Sharks,5,,17562,,
12/27/2009,Boston Bruins,2,Florida Panthers,1,,18799,,
12/27/2009,Philadelphia Flyers,2,New York Islanders,1,,12819,,
12/28/2009,Atlanta Thrashers,2,New Jersey Devils,3,,17024,,
12/28/2009,Montreal Canadiens,2,Ottawa Senators,4,,20369,,
12/29/2009,Minnesota Wild,2,Anaheim Ducks,4,,16960,,
12/30/2009,Washington Capitals,2,San Jose Sharks,5,,17562,,
12/31/2009,New York Rangers,2,Carolina Hurricanes,1,,16947,,
12/31/2009,Colorado Avalanche,2,Detroit Red Wings,4,,20066,,
1/3/2010,Anaheim Ducks,2,Chicago Blackhawks,5,,21662,,
1/3/2010,Pittsburgh Penguins,2,Florida Panthers,6,,18110,,
1/4/2010,Boston Bruins,2,New York Rangers,3,,18200,,
1/5/2010,Atlanta Thrashers,2,Pittsburgh Penguins,5,,17049,,
1/5/2010,Florida Panthers,2,Toronto Maple Leafs,3,,18984,,
1/5/2010,Montreal Canadiens,2,Washington Capitals,4,,18277,,
1/6/2010,Dallas Stars,2,New York Rangers,5,,18200,,
1/6/2010,Toronto Maple Leafs,2,Philadelphia Flyers,6,,19617,,
1/7/2010,St. Louis Blues,2,Anaheim Ducks,4,,14248,,
1/7/2010,Detroit Red Wings,2,Los Angeles Kings,1,,18118,,
1/7/2010,Carolina Hurricanes,2,Nashville Predators,4,,14910,,
1/7/2010,Ottawa Senators,2,Washington Capitals,5,,18277,,
1/8/2010,Toronto Maple Leafs,2,Buffalo Sabres,3,,18690,,
1/11/2010,San Jose Sharks,2,Los Angeles Kings,1,,17821,,
1/13/2010,Vancouver Canucks,2,Minnesota Wild,5,,18356,,
1/14/2010,Ottawa Senators,2,New York Rangers,0,,18200,,
1/16/2010,Tampa Bay Lightning,2,Florida Panthers,5,,15971,,
1/16/2010,Edmonton Oilers,2,San Jose Sharks,4,,17562,,
1/16/2010,Pittsburgh Penguins,2,Vancouver Canucks,6,,18810,,
1/17/2010,Montreal Canadiens,2,New York Rangers,6,,18200,,
1/18/2010,St. Louis Blues,2,Columbus Blue Jackets,4,,14505,,
1/19/2010,Tampa Bay Lightning,2,New York Rangers,8,,18200,,
1/19/2010,Detroit Red Wings,2,Washington Capitals,3,,18277,,
1/21/2010,St. Louis Blues,2,Ottawa Senators,3,,16063,,
1/21/2010,Nashville Predators,2,Phoenix Coyotes,4,,9142,,
1/23/2010,Ottawa Senators,2,Boston Bruins,1,,17565,,
1/23/2010,Columbus Blue Jackets,2,Minnesota Wild,4,,18173,,
1/23/2010,Carolina Hurricanes,2,Philadelphia Flyers,4,,19732,,
1/23/2010,Buffalo Sabres,2,San Jose Sharks,5,,17562,,
1/23/2010,Phoenix Coyotes,2,Washington Capitals,4,,18277,,
1/24/2010,Pittsburgh Penguins,2,Philadelphia Flyers,1,,19798,,
1/25/2010,St. Louis Blues,2,Calgary Flames,0,,19289,,
1/25/2010,Buffalo Sabres,2,Vancouver Canucks,3,,18810,,
1/26/2010,Nashville Predators,2,Columbus Blue Jackets,3,,13775,,
1/27/2010,Detroit Red Wings,2,Minnesota Wild,5,,18316,,
1/27/2010,St. Louis Blues,2,Vancouver Canucks,3,,18810,,
1/28/2010,St. Louis Blues,2,Edmonton Oilers,1,,16839,,
1/29/2010,Colorado Avalanche,2,Dallas Stars,3,,18532,,
1/29/2010,Nashville Predators,2,Detroit Red Wings,4,,20066,,
1/30/2010,Chicago Blackhawks,2,Carolina Hurricanes,4,,6896,,
1/30/2010,New York Rangers,2,Phoenix Coyotes,3,,16687,,
1/30/2010,Minnesota Wild,2,San Jose Sharks,5,,17562,,
1/31/2010,Tampa Bay Lightning,2,Washington Capitals,3,,18277,,
2/1/2010,Carolina Hurricanes,2,Edmonton Oilers,4,,16839,,
2/2/2010,Tampa Bay Lightning,2,Atlanta Thrashers,1,,11390,,
2/2/2010,Minnesota Wild,2,Dallas Stars,4,,16729,,
2/2/2010,Vancouver Canucks,2,Montreal Canadiens,3,,21273,,
2/4/2010,Edmonton Oilers,2,Minnesota Wild,4,,18168,,
2/4/2010,New York Islanders,2,Tampa Bay Lightning,5,,13891,,
2/5/2010,Calgary Flames,2,Florida Panthers,1,,16781,,
2/5/2010,Atlanta Thrashers,2,Washington Capitals,5,,18277,,
2/6/2010,Florida Panthers,2,Atlanta Thrashers,4,,16743,,
2/6/2010,Chicago Blackhawks,2,St. Louis Blues,1,,19150,,
2/8/2010,Los Angeles Kings,2,Anaheim Ducks,4,,16033,,
2/8/2010,St. Louis Blues,2,Colorado Avalanche,5,,11261,,
2/8/2010,New Jersey Devils,2,Philadelphia Flyers,3,,19678,,
2/9/2010,Calgary Flames,2,Ottawa Senators,3,,18682,,
2/10/2010,Edmonton Oilers,2,Anaheim Ducks,3,,14766,,
2/10/2010,Nashville Predators,2,New York Rangers,1,,13128,,
2/12/2010,Nashville Predators,2,New Jersey Devils,5,,17625,,
2/12/2010,Montreal Canadiens,2,Philadelphia Flyers,3,,19803,,
2/13/2010,New Jersey Devils,2,Carolina Hurricanes,5,,16466,,
2/14/2010,Vancouver Canucks,2,Minnesota Wild,6,,19342,,
2/14/2010,Tampa Bay Lightning,2,New York Rangers,5,,18200,,
3/2/2010,Florida Panthers,2,Atlanta Thrashers,4,,13818,,
3/2/2010,Buffalo Sabres,2,Pittsburgh Penguins,3,,17132,,
3/3/2010,Edmonton Oilers,2,Chicago Blackhawks,5,,22204,,
3/4/2010,Los Angeles Kings,2,Nashville Predators,4,,15653,,
3/4/2010,Montreal Canadiens,2,San Jose Sharks,3,,17562,,
3/5/2010,Nashville Predators,2,Detroit Red Wings,5,,19608,,
3/6/2010,Atlanta Thrashers,2,Tampa Bay Lightning,6,,19926,,
3/9/2010,Nashville Predators,2,Atlanta Thrashers,1,,11106,,
3/9/2010,New York Islanders,2,Philadelphia Flyers,3,,19687,,
3/13/2010,Boston Bruins,2,Montreal Canadiens,3,,21273,,
3/13/2010,New Jersey Devils,2,New York Islanders,4,,15583,,
3/13/2010,Chicago Blackhawks,2,Philadelphia Flyers,3,,19858,,
3/14/2010,San Jose Sharks,2,Anaheim Ducks,4,,16317,,
3/14/2010,St. Louis Blues,2,Minnesota Wild,4,,18580,,
3/14/2010,Pittsburgh Penguins,2,Tampa Bay Lightning,1,,20230,,
3/15/2010,Detroit Red Wings,2,Calgary Flames,1,,19289,,
3/15/2010,Boston Bruins,2,New Jersey Devils,3,,15801,,
3/16/2010,San Jose Sharks,2,Dallas Stars,8,,18532,,
3/16/2010,Edmonton Oilers,2,Minnesota Wild,4,,18474,,
3/16/2010,Phoenix Coyotes,2,Tampa Bay Lightning,1,,14517,,
3/17/2010,Chicago Blackhawks,2,Anaheim Ducks,4,,15243,,
3/17/2010,Pittsburgh Penguins,2,New Jersey Devils,5,,17625,,
3/18/2010,San Jose Sharks,2,Vancouver Canucks,3,,18810,,
3/19/2010,Minnesota Wild,2,Columbus Blue Jackets,4,,16419,,
3/20/2010,Philadelphia Flyers,2,Atlanta Thrashers,5,,17024,,
3/21/2010,Colorado Avalanche,2,Anaheim Ducks,5,,15528,,
3/21/2010,Tampa Bay Lightning,2,Florida Panthers,5,,14831,,
3/22/2010,Ottawa Senators,2,Montreal Canadiens,0,,21273,,
3/23/2010,Vancouver Canucks,2,Edmonton Oilers,3,,16839,,
3/24/2010,St. Louis Blues,2,Detroit Red Wings,4,,19625,,
3/25/2010,Calgary Flames,2,New York Islanders,3,,12817,,
3/26/2010,Minnesota Wild,2,Detroit Red Wings,6,,20066,,
3/27/2010,Florida Panthers,2,Ottawa Senators,3,,18689,,
3/27/2010,Colorado Avalanche,2,Phoenix Coyotes,6,,17188,,
3/27/2010,Vancouver Canucks,2,San Jose Sharks,4,,17562,,
3/29/2010,Los Angeles Kings,2,Minnesota Wild,3,,18284,,
3/30/2010,Tampa Bay Lightning,2,Columbus Blue Jackets,3,,15760,,
3/30/2010,Los Angeles Kings,2,Nashville Predators,0,,14433,,
3/30/2010,Chicago Blackhawks,2,St. Louis Blues,4,,19150,,
3/31/2010,Florida Panthers,2,Buffalo Sabres,6,,18690,,
3/31/2010,Carolina Hurricanes,2,Montreal Canadiens,1,,21273,,
3/31/2010,Tampa Bay Lightning,2,Pittsburgh Penguins,0,,17132,,
4/1/2010,Columbus Blue Jackets,2,Detroit Red Wings,3,,19259,,
4/1/2010,St. Louis Blues,2,Nashville Predators,3,,15242,,
4/1/2010,Buffalo Sabres,2,Toronto Maple Leafs,4,,19090,,
4/2/2010,Calgary Flames,2,Colorado Avalanche,1,,18007,,
4/6/2010,New York Rangers,2,Buffalo Sabres,5,,18690,,
4/6/2010,San Jose Sharks,2,Calgary Flames,1,,19289,,
4/6/2010,Philadelphia Flyers,2,Toronto Maple Leafs,0,,19366,,
4/7/2010,Nashville Predators,2,Phoenix Coyotes,5,,17136,,
4/8/2010,Montreal Canadiens,2,Carolina Hurricanes,5,,18680,,
4/8/2010,New Jersey Devils,2,Florida Panthers,3,,15273,,
4/8/2010,Vancouver Canucks,2,San Jose Sharks,4,,17562,,
4/9/2010,Atlanta Thrashers,2,Washington Capitals,5,,18277,,
4/10/2010,Carolina Hurricanes,2,Boston Bruins,4,,17565,,
4/11/2010,Edmonton Oilers,2,Anaheim Ducks,7,,16392,,
10/7/2009,Montreal Canadiens,1,Vancouver Canucks,7,,18810,,
10/10/2009,Buffalo Sabres,1,Nashville Predators,0,,14209,,
10/15/2009,Tampa Bay Lightning,1,Ottawa Senators,7,,17732,,
10/15/2009,San Jose Sharks,1,Washington Capitals,4,,18277,,
10/17/2009,Los Angeles Kings,1,Columbus Blue Jackets,4,,15251,,
10/17/2009,Boston Bruins,1,Phoenix Coyotes,4,,9162,,
10/17/2009,Tampa Bay Lightning,1,Pittsburgh Penguins,4,,17132,,
10/20/2009,St. Louis Blues,1,Pittsburgh Penguins,5,,17132,,
10/22/2009,New York Islanders,1,Montreal Canadiens,5,,21273,,
10/23/2009,Minnesota Wild,1,St. Louis Blues,3,,19150,,
10/24/2009,Detroit Red Wings,1,Colorado Avalanche,3,,17690,,
10/24/2009,Florida Panthers,1,Philadelphia Flyers,5,,19007,,
10/24/2009,Toronto Maple Leafs,1,Vancouver Canucks,3,,18810,,
10/26/2009,Minnesota Wild,1,Chicago Blackhawks,3,,20046,,
10/28/2009,New York Rangers,1,New York Islanders,3,,15213,,
10/28/2009,Montreal Canadiens,1,Pittsburgh Penguins,6,,16965,,
10/30/2009,Colorado Avalanche,1,San Jose Sharks,3,,17562,,
10/31/2009,Carolina Hurricanes,1,Philadelphia Flyers,6,,19076,,
11/2/2009,Edmonton Oilers,1,New York Islanders,3,,10846,,
11/3/2009,New York Rangers,1,Vancouver Canucks,4,,18810,,
11/4/2009,Phoenix Coyotes,1,Colorado Avalanche,4,,11012,,
11/5/2009,Chicago Blackhawks,1,Phoenix Coyotes,3,,10362,,
11/7/2009,New York Rangers,1,Calgary Flames,3,,19289,,
11/7/2009,Detroit Red Wings,1,Toronto Maple Leafs,5,,19303,,
11/9/2009,Los Angeles Kings,1,Chicago Blackhawks,4,,20293,,
11/10/2009,Calgary Flames,1,Montreal Canadiens,0,,21273,,
11/10/2009,Vancouver Canucks,1,St. Louis Blues,6,,17175,,
11/11/2009,Edmonton Oilers,1,Buffalo Sabres,3,,17797,,
11/11/2009,Anaheim Ducks,1,New Jersey Devils,3,,14123,,
11/12/2009,Vancouver Canucks,1,Detroit Red Wings,3,,20066,,
11/12/2009,Ottawa Senators,1,Philadelphia Flyers,5,,19321,,
11/13/2009,Minnesota Wild,1,Washington Capitals,3,,18277,,
11/21/2009,Tampa Bay Lightning,1,Carolina Hurricanes,3,,13224,,
11/21/2009,Philadelphia Flyers,1,Phoenix Coyotes,3,,11106,,
11/21/2009,New York Islanders,1,St. Louis Blues,4,,19150,,
11/22/2009,Chicago Blackhawks,1,Vancouver Canucks,0,,18810,,
11/23/2009,Detroit Red Wings,1,Nashville Predators,3,,14410,,
11/25/2009,Ottawa Senators,1,New Jersey Devils,3,,14056,,
11/25/2009,Montreal Canadiens,1,Pittsburgh Penguins,3,,17094,,
11/26/2009,Los Angeles Kings,1,Vancouver Canucks,4,,18810,,
11/27/2009,New York Rangers,1,Tampa Bay Lightning,5,,17608,,
11/28/2009,Carolina Hurricanes,1,Buffalo Sabres,5,,18690,,
11/28/2009,New York Islanders,1,New Jersey Devils,6,,16961,,
11/28/2009,Florida Panthers,1,Nashville Predators,4,,14120,,
11/30/2009,Dallas Stars,1,Detroit Red Wings,4,,17645,,
12/2/2009,Tampa Bay Lightning,1,Boston Bruins,4,,16553,,
12/3/2009,Anaheim Ducks,1,Dallas Stars,3,,16217,,
12/3/2009,Colorado Avalanche,1,Pittsburgh Penguins,4,,16968,,
12/4/2009,Boston Bruins,1,Montreal Canadiens,5,,21273,,
12/7/2009,Philadelphia Flyers,1,Montreal Canadiens,3,,21273,,
12/9/2009,Atlanta Thrashers,1,Calgary Flames,3,,19289,,
12/9/2009,Minnesota Wild,1,Colorado Avalanche,0,,11435,,
12/9/2009,St. Louis Blues,1,Detroit Red Wings,0,,18165,,
12/12/2009,Philadelphia Flyers,1,New Jersey Devils,4,,15724,,
12/14/2009,Los Angeles Kings,1,Vancouver Canucks,3,,18810,,
12/15/2009,Philadelphia Flyers,1,Pittsburgh Penguins,6,,17086,,
12/17/2009,Anaheim Ducks,1,San Jose Sharks,4,,17562,,
12/19/2009,Minnesota Wild,1,Ottawa Senators,4,,16259,,
12/22/2009,Nashville Predators,1,Vancouver Canucks,4,,18810,,
12/23/2009,Columbus Blue Jackets,1,Dallas Stars,3,,16532,,
12/23/2009,Edmonton Oilers,1,Minnesota Wild,3,,18250,,
12/23/2009,Toronto Maple Leafs,1,New York Islanders,3,,10865,,
12/23/2009,Florida Panthers,1,New York Rangers,4,,18200,,
12/26/2009,Dallas Stars,1,Colorado Avalanche,4,,18007,,
12/26/2009,Edmonton Oilers,1,Vancouver Canucks,4,,18810,,
12/26/2009,New Jersey Devils,1,Washington Capitals,4,,18277,,
12/30/2009,Toronto Maple Leafs,1,Edmonton Oilers,3,,16839,,
12/31/2009,New Jersey Devils,1,Chicago Blackhawks,5,,21614,,
1/2/2010,Toronto Maple Leafs,1,Calgary Flames,3,,19289,,
1/2/2010,Anaheim Ducks,1,Nashville Predators,3,,16654,,
1/2/2010,Edmonton Oilers,1,San Jose Sharks,4,,17562,,
1/2/2010,Pittsburgh Penguins,1,Tampa Bay Lightning,3,,20109,,
1/3/2010,Buffalo Sabres,1,Montreal Canadiens,0,,21273,,
1/5/2010,Detroit Red Wings,1,Anaheim Ducks,4,,15531,,
1/5/2010,Minnesota Wild,1,Chicago Blackhawks,4,,21381,,
1/6/2010,Calgary Flames,1,Minnesota Wild,4,,18137,,
1/9/2010,Tampa Bay Lightning,1,Philadelphia Flyers,4,,19678,,
1/10/2010,Ottawa Senators,1,Carolina Hurricanes,4,,16892,,
1/12/2010,Ottawa Senators,1,Atlanta Thrashers,6,,10017,,
1/12/2010,Columbus Blue Jackets,1,St. Louis Blues,4,,17900,,
1/14/2010,Carolina Hurricanes,1,Detroit Red Wings,3,,20066,,
1/15/2010,Nashville Predators,1,Calgary Flames,0,,19289,,
1/15/2010,Toronto Maple Leafs,1,Washington Capitals,6,,18277,,
1/16/2010,New Jersey Devils,1,Colorado Avalanche,3,,17816,,
1/16/2010,New York Rangers,1,St. Louis Blues,4,,19150,,
1/18/2010,Calgary Flames,1,San Jose Sharks,9,,17562,,
